orig_id,id,month,y,open,promo,schoolholiday,holiday_0,holiday_a,holiday_b,holiday_c,competitiondistance,competitionopensincemonth,competitionopensinceyear,promo2,promo2sinceweek,promo2sinceyear,promointerval,storetype_a,storetype_b,storetype_c,storetype_d,storeassort_a,storeassort_b,storeassort_c,t,z0
30332,3927,-0.23028715,-0.7449411,-1.0154796,0.13896416,-0.39915785,-1.3081446,2.280153,-0.3455458,-0.3707672,-0.76604027,0.15553245,0.10158383,-1.119043,-0.12316441,0.10730287,-0.9543948,0.85786873,-0.1744148,-0.4475728,-0.6932131,0.94201267,-0.21325713,-1.0399297,0.933040615,192
30333,3928,-0.20333001,-0.7842962,-1.0222044,0.41212463,-0.47603378,-1.5495919,2.300811,-0.42407024,-0.3142958,1.4722512,0.14620648,0.11301545,1.0677706,-1.8103898,0.7921651,1.2769902,-1.120245,-0.12404182,-0.5392768,1.6883081,-1.1155189,-0.28747258,0.9906825,0.933040615,193
30334,3929,-0.10061401,1.4449612,-1.0070958,0.59679544,-0.53721714,-1.6907214,2.4083486,-0.29654574,-0.38812932,-0.7836364,0.1708247,0.30010435,-0.98787534,-0.14590876,0.117176406,-0.78051984,0.7455985,-0.18754955,-0.32571432,-0.6292144,-1.0130215,-0.16936441,0.9804608,0.933040615,194
30335,3930,-0.14794533,-0.59806895,-1.0353465,0.4207663,-0.5759621,-1.4175748,2.21411,-0.38130993,-0.32531106,-0.2953354,1.2928332,-0.74329466,1.0554844,-0.9565678,-0.8857915,0.1692293,-1.0317599,-0.22763178,2.837689,-0.5793962,0.9966865,-0.18314749,-0.99550766,0.933040615,195
30336,3931,-0.076697715,-0.19426483,-0.9090334,0.57334936,-0.5500547,-1.4486625,2.2739625,-0.33695793,-0.1890229,-0.22879356,-1.7959173,1.1050327,-1.0618957,-0.16545574,0.05758057,-0.84215474,-1.1675644,-0.056961264,2.760832,-0.57283753,0.88686556,-0.22221436,-1.0238074,0.933040615,196
30337,3932,-0.046979062,-1.6155626,-1.0248599,0.6200879,-0.49765277,-1.533282,2.2925913,-0.23652376,-0.49504742,-0.75403816,0.4681722,-1.4827344,1.0965319,-1.1201035,-1.680971,0.12709884,0.7335482,-0.118300855,-0.2496725,-0.68918604,0.9795402,-0.23108442,-0.8870454,0.933040615,197
30338,3933,-0.28207007,0.23887496,-1.2619467,0.5027111,-0.5640945,-1.4270387,2.2549603,-0.268837,-0.40532163,0.22733015,1.6641338,0.26532182,1.222742,-0.823183,0.06726634,2.3693845,-1.1165416,-0.14261337,-0.37529534,1.6231015,-1.1139042,-0.23609377,1.1149755,0.933040615,198
30339,3934,-0.05955353,0.3613017,-1.0835466,0.567827,-0.48563087,-1.5610241,2.328284,-0.3768387,-0.47243485,-0.4647924,0.8993417,-1.9171246,-0.94683397,0.01736816,0.15624999,-0.9836222,0.8967535,-0.09877709,-0.32544962,-0.5762735,0.9984032,-0.25737935,-1.0102776,0.933040615,199
30340,3935,-0.13259389,-0.706638,-1.0978882,0.45278424,-0.4611463,-1.3026437,2.158774,-0.46073014,-0.3753441,2.0142457,0.08058868,0.071878664,0.9965243,-0.3109364,1.8051192,2.4960938,-1.1067839,-0.13607559,-0.52311707,1.8460419,0.84475917,-0.24614315,-0.9386198,0.933040615,200
30341,3936,-0.09558266,-0.37263596,-1.1494979,0.55600005,-0.44550428,-1.6263661,2.1756127,-0.46417913,-0.53494,-0.1582617,-1.001211,0.1371325,-0.96641105,-0.06721353,0.13404953,-0.8990326,-1.1462674,-0.15934618,-0.3507621,1.6865546,-1.1136035,-0.15528132,1.0574993,0.933040615,201
30342,3937,-0.09793829,0.033058535,-1.2502674,0.61682385,-0.38767144,-1.4993441,2.4116893,-0.4587939,-0.27011144,-0.6742374,1.1860645,-1.4787837,-1.0087028,-0.13448928,0.15655051,-0.9460714,-1.1723568,-0.18229789,2.8077536,-0.58229166,-1.3627063,-0.16546996,0.97974706,0.933040615,202
30343,3938,-0.22065,-0.63094646,-1.2474164,0.68615466,-0.22976524,-1.2862887,2.18247,-0.3809031,-0.45717597,-0.12030319,1.7521218,-1.6794969,0.9749609,1.810073,2.0270536,0.086353205,0.7890117,-0.23298831,-0.339125,-0.46705812,0.85619634,-0.27453256,-0.9421052,0.933040615,203
30344,3939,-0.16287398,-0.13295014,-1.1102676,0.591492,-0.5176708,-1.4543253,2.323902,-0.45108324,-0.2966567,-0.7961848,1.8201606,-0.38007167,-1.0966977,-0.027721599,0.035905775,-0.9258849,0.9854249,-0.051276512,-0.35397744,-0.64334124,1.0613222,-0.2840447,-0.9275484,0.933040615,204
30345,3940,-0.11991113,0.061502114,-1.2735738,0.49370223,-0.6010862,-1.4802793,2.256148,-0.33231255,-0.32033062,-0.90975606,0.13269548,0.10588222,1.0442386,-0.97442645,-0.070396736,0.12796737,0.9212607,-0.2222968,-0.37976423,-0.66349554,-0.96841824,-0.19674742,1.0494245,0.933040615,205
30331,3941,-0.3275133,0.21219283,-1.0532647,0.1685775,-0.25115767,-1.424925,2.238648,-0.47173655,-0.22755618,-0.44633225,-1.6788685,-0.12686698,1.1386912,1.8774014,1.6943296,0.20267376,-1.471927,-0.26430693,-0.33043006,1.7201418,-1.1697805,-0.06339699,1.1003385,0.933040615,191
30314,3942,-0.06246297,-0.5691546,-0.7863035,0.51549673,-0.44821313,-1.2342196,2.1017778,-0.31416944,-0.271442,-0.30944178,0.24097778,0.18691778,-1.0457007,-0.24721275,0.12786125,-0.91055876,-1.3059347,-0.09462968,2.7854311,-0.5116794,0.9567787,-0.20817369,-0.9581359,0.933040615,174
30313,3943,-0.32063007,-0.53626734,-1.1720446,0.47049293,-0.36878183,-1.4609033,2.4478743,-0.42972392,-0.53407085,0.894445,0.1722459,-0.07487381,1.1131116,-0.28383857,0.07719272,0.08890348,0.838491,-0.17331542,-0.17888595,-0.6091224,1.0051721,-0.49270397,-1.0804805,0.933040615,173
30312,3944,-0.16203034,0.5365562,-0.99493015,0.30953628,-0.55142367,-1.1338515,2.1076517,-0.31755897,-0.564409,-0.7753104,1.7560416,0.4741597,-1.1508452,-0.030098155,0.17249061,-1.0035088,0.8408705,-0.14545338,-0.35464227,-0.52302825,1.0621557,-0.0696601,-1.0268216,0.933040615,172
30281,3945,-0.002044145,-1.0132456,-1.1271815,0.49948013,-0.6266829,-1.4919448,2.4661796,-0.2953104,-0.48309323,-0.64216995,-0.45190778,-1.3710222,-0.96024626,-0.12640584,-0.035117432,-0.95702845,0.9083493,-0.1384637,-0.22935241,-0.58581424,0.98665535,-0.29753006,-0.9606843,0.933040615,141
30282,3946,0.00332309,-0.33920264,-1.1287663,0.5167034,-0.4797085,-1.48966,2.4878678,-0.40276334,-0.32399446,-0.5306445,1.8107097,-1.568898,-0.94618666,-0.03432061,0.09952056,-0.9439547,-1.233806,-0.026175734,-0.38709718,1.6719376,1.0978011,-0.1440901,-0.94610155,0.933040615,142
30283,3947,-0.19725648,0.1837779,-0.7841486,0.4929799,-0.4206239,-1.3607687,2.3264823,-0.3910973,-0.43744418,1.4640994,0.18928654,0.26743376,-1.1950654,-0.15021868,0.13093641,-0.93087447,1.074702,-0.118704475,-0.284772,-0.7685005,-1.0600754,-0.156534,1.0860924,0.933040615,143
30284,3948,-0.066520825,0.64678746,-1.0956252,0.041253403,-0.47744298,-1.3097878,2.3895054,-0.38178703,-0.45531988,-0.76654917,0.23573588,0.08944899,0.98615366,2.4330072,-2.6821864,1.2037868,0.79554904,-0.09806259,-0.24734794,-0.58608246,0.97409624,-0.05261113,-0.99374694,0.933040615,144
30285,3949,0.09500067,0.48185974,-1.3617811,0.49902117,-0.5675216,-1.36351,1.9989375,-0.4255203,-0.46489227,0.44363412,0.60846585,-10.08512,0.9750522,2.7493327,0.1462254,0.067148976,-1.1536672,-0.19284439,-0.35512403,1.5428463,-1.2244711,-0.22931153,1.0555211,0.933040615,145
30286,3950,-0.14666538,0.5407383,-1.3122481,0.4765876,-0.5570331,-1.4913738,2.2158568,-0.41865754,-0.3037333,0.3553008,0.22281373,0.15093845,-1.0351528,-0.18474065,0.014045045,-0.8146024,-1.155065,-0.09123034,-0.38055885,1.5033157,-1.2230427,-0.11346841,1.2258834,0.933040615,146
30287,3951,-0.18923312,0.5322786,-0.87668854,0.48280275,-0.481615,-1.4090155,2.0619442,-0.40122715,-0.3937049,-0.53486615,1.6687284,-0.23321348,-0.95210946,-0.15990077,-0.027034272,-0.90096766,0.87990254,-0.13558933,-0.37595907,-0.60523283,0.87445617,-0.1635294,-0.7524969,0.933040615,147
30288,3952,-0.28489864,-0.47959694,-0.99803346,0.60506225,-0.17602722,-1.341218,2.1398215,-0.4261662,-0.33920985,-0.5715079,-0.18764803,-0.69398284,1.1070099,-0.92634296,-0.58360237,0.27096212,-1.163885,0.02866792,-0.23884214,1.4829692,1.0025493,-0.22806875,-1.1670747,0.933040615,148
30289,3953,-0.013005813,0.59230804,-0.98665786,0.50884545,-0.5190256,-1.417534,2.0673797,-0.42665425,-0.21770865,3.3671658,-1.8805567,0.17272758,-1.057195,-0.058750995,0.045005072,-0.8629316,-1.1149416,-0.19472797,2.586672,-0.5711298,-1.0864166,-0.1722355,1.1694566,0.933040615,149
30290,3954,-0.17704476,-0.08060303,-1.1607105,0.62709063,-0.5976937,-1.592625,2.4325986,-0.3839469,-0.38890353,-0.2171871,0.8863786,-0.8567262,-0.9930924,-0.27778092,-0.007414192,-0.8398348,-1.0150197,0.11046908,-0.44948208,1.6970121,-1.1835213,-0.16154261,1.1757046,0.933040615,150
30291,3955,-0.060887404,-0.5616227,-1.0022395,0.4562002,-0.4942334,-1.5550892,2.385294,-0.3140237,-0.53233004,-0.69820064,0.17683892,0.11707725,-1.1393663,-0.077056736,0.018675903,-1.1143681,0.911168,-0.11756422,-0.42334834,-0.6829302,0.88053215,-0.10060996,-0.9711889,0.933040615,151
30292,3956,-0.027473116,0.07024628,-1.0858785,0.3620761,-0.5079566,-1.4587998,2.3040533,-0.41860554,-0.35173967,1.3318526,0.73329765,-1.9554994,1.021797,-0.4032688,-0.98290753,1.2583238,0.824995,-0.114938475,-0.28625998,-0.5908694,0.96406823,-0.02712815,-0.9519251,0.933040615,152
30293,3957,-0.31324473,0.76439136,-0.89643484,0.52207464,-0.4575648,-1.3200152,2.1774638,-0.42756236,-0.3537353,1.4659826,0.006942855,-0.06556706,-0.7916173,-0.101782516,-0.06376363,-0.8321442,-1.2550939,-0.16624433,-0.2589583,1.6021581,-0.9610784,-0.19109401,1.2326237,0.933040615,153
30294,3958,-0.13269415,-0.002624202,-1.1184118,0.487948,-0.234592,-1.6063974,2.71294,-0.31431416,-0.45907304,-0.12701252,0.1949951,0.14211191,1.0267404,1.4317151,-1.7686343,0.4193139,-1.2190777,-0.044241343,-0.36408457,1.6846952,0.8405656,-0.14233218,-0.88374114,0.933040615,154
30295,3959,0.10541447,0.013626665,-1.0136514,0.47400713,-0.6311518,-1.5163652,2.350876,-0.39337063,-0.3208057,-0.50912803,-2.1661265,0.2986002,0.95176333,-0.97887915,-0.92213327,2.2893574,0.77268916,-0.09588455,-0.4158484,-0.536692,0.9133793,-0.11923737,-0.9784949,0.933040615,155
30296,3960,-0.17111336,1.2694938,-1.060733,0.47802535,-0.57001644,-1.5906664,2.2885911,-0.41937587,-0.34361452,-0.33099213,0.93784755,-1.0421177,-1.2703745,-0.113351256,0.12046056,-0.95415276,1.0905923,-0.16411574,-0.2608535,-0.61910313,-1.1106042,-0.1615604,1.2270086,0.933040615,156
30297,3961,-0.28396946,0.41520974,-1.2183751,0.65992063,-0.5680644,-1.4363196,2.4443269,-0.29442063,-0.44016448,0.8533376,0.18176374,0.07988641,1.1096387,0.9109967,-2.5437324,1.3235765,-1.2178465,-0.32375732,-0.30747914,1.5716523,-1.1558748,-0.17190048,1.0381169,0.933040615,157
30311,3962,-0.38058388,-0.09930777,-0.9953216,0.67183256,-0.33757842,-1.3415393,2.4053068,-0.27045408,-0.45162115,-0.77389926,0.078769706,0.23881672,1.2051259,1.6410086,1.9118857,0.27320963,0.91077703,-0.3059721,-0.43197447,-0.6302392,1.1853228,-0.26336643,-0.96299285,0.933040615,171
30310,3963,-0.1476923,0.523935,-1.0746562,0.51322395,-0.7896496,-1.5969157,2.3837175,-0.3696389,-0.25207964,-0.74481606,0.116504915,0.2403443,-0.9803954,-0.09427062,0.11191877,-0.91308504,0.8338313,-0.1321709,-0.39834836,-0.651954,0.92168087,-0.09159592,-0.8842221,0.933040615,170
30309,3964,-0.16423196,-0.7979332,-1.1416501,0.40046898,-0.41323078,-1.592445,2.3512018,-0.3384601,-0.50581396,-0.69892293,-1.0357517,1.1311499,1.1238382,-0.8019807,-0.8042539,0.27025744,0.80741066,-0.13735634,-0.41099697,-0.66194296,1.0927145,-0.12163761,-1.0057455,0.933040615,169
30308,3965,-0.2059552,-0.032187253,-1.1021016,0.71773404,-0.35028756,-1.4069927,2.3823743,-0.38734713,-0.39369872,-0.6474299,-0.20813115,0.885472,1.0670304,-0.4603489,1.8046304,1.1917711,-1.1503912,-0.16328989,-0.6080016,1.7441063,0.91297823,-0.048577327,-1.1002856,0.933040615,168
30307,3966,-0.17125794,0.18848318,-0.85605466,0.37346464,-0.4273716,-1.3171923,2.2983649,-0.34994453,-0.5555761,0.8860239,0.2033926,-0.04804526,-1.0901091,-0.08340217,0.038225036,-0.97840905,0.9453227,-0.19439614,-0.3167698,-0.6106409,0.90885323,-0.19834757,-0.83195007,0.933040615,167
30306,3967,-0.07160252,0.8158678,-0.9942333,0.4539275,-0.5834049,-1.3120437,2.208809,-0.30534855,-0.42545676,-0.8067839,-1.3463024,-0.42904982,-1.1194556,0.018361285,0.23577952,-0.83018464,0.9274081,-0.07032735,-0.37007013,-0.656789,0.97200817,-0.122428186,-0.9350322,0.933040615,166
30346,3968,-0.008965914,1.7157096,-1.10455,0.18100126,-0.61989564,-1.3966421,2.2174413,-0.33017126,-0.33680964,-0.018268524,0.23341508,0.24826449,-1.0036544,-0.06066626,0.19961348,-0.5974394,0.9072224,-0.033668913,-0.36943343,-0.6704586,1.0070677,-0.12798472,-1.005149,0.933040615,206
30305,3969,-0.023418413,-0.39199606,-0.9643309,0.4147619,-0.53475916,-1.4927273,2.1597137,-0.29856887,-0.38074633,-0.8042573,-1.4193981,0.8358574,0.77248096,0.97769046,0.89368236,0.2477881,0.80836725,-0.15444486,-0.38033536,-0.67417425,-1.2432966,-0.18500249,1.0478163,0.933040615,165
30303,3970,-0.19533026,-0.33867395,-0.98594695,0.22375453,-0.3561104,-1.4377145,2.2347202,-0.37202075,-0.4507295,-0.66098964,0.4232573,-1.0183432,0.9112253,-1.0965785,-1.6985428,0.40837592,0.93666136,-0.098442726,-0.52018243,-0.7914668,1.0099518,-0.08331982,-1.0960481,0.933040615,163
30302,3971,-0.0681155,0.16750054,-0.9906844,0.42787418,-0.5388261,-1.3386056,2.207085,-0.2627789,-0.37567058,-0.56435424,-1.3257508,0.044727657,-1.2547424,0.027064638,-0.029410983,-0.90722966,0.87471145,-0.10806088,-0.23666583,-0.6778194,0.850618,-0.11631487,-0.9455163,0.933040615,162
30301,3972,-0.17323045,0.49905592,-1.1885899,0.61096674,-0.32692817,-1.5443953,2.125191,-0.3938101,-0.45236647,-0.032877885,-1.7875078,0.6417275,1.1250248,-0.98919964,-1.7360579,0.34332952,-1.1982683,-0.101637796,-0.3412519,1.8114722,-1.3057978,-0.084065996,1.1321832,0.933040615,161
30300,3973,-0.21847759,0.13159043,-1.2174798,0.38158333,-0.64363384,-1.5556867,2.404031,-0.44688186,-0.3951684,-0.3310041,-1.6612667,-0.9056023,-0.9862628,-0.07955644,0.04996301,-0.92746174,0.94363636,-0.14392735,-0.25971767,-0.58492994,-1.1367325,-0.22022581,1.1210346,0.933040615,160
30299,3974,-0.08450343,-0.5796493,-1.1790868,0.52109665,-0.28451556,-1.7415186,2.3532562,-0.40469298,-0.5188903,1.5628349,1.2804657,-0.9795281,-0.98163867,0.040181965,0.006670478,-0.8459002,-0.99321526,-0.033607956,-0.51702154,1.6948297,-0.9859869,-0.12653556,1.1226751,0.933040615,159
30298,3975,-0.16525604,0.3519789,-0.7013863,0.1837008,-0.62231505,-1.4823854,2.1145968,-0.47389194,-0.61593115,0.18438143,-1.9671454,0.61400694,-1.1015197,0.19719708,-0.05366262,-0.8224922,-1.2945321,-0.19,-0.41278154,1.4201902,0.9316325,-0.10503622,-0.8555745,0.933040615,158
30304,3976,-0.13081191,-1.2031298,-0.9201684,0.40711612,-0.28005052,-1.3622284,2.259609,-0.53865016,-0.26394653,-0.20703669,-1.4231129,-0.9870579,1.0371778,-1.142364,-1.8159696,0.23145929,1.0826864,-0.14767289,-0.27631935,-0.7459273,1.038906,-0.25200614,-0.77222675,0.933040615,164
30347,3977,-0.11176564,-1.5610204,-1.1305128,0.43299374,-0.35343933,-1.2876774,2.219423,-0.47786525,-0.3064044,-0.8243024,-1.4305193,-0.6899013,-1.0655875,-0.06936006,0.082679465,-0.8727559,-1.1997966,-0.10223452,2.669668,-0.53607845,1.0931524,-0.090091005,-0.95299804,0.933040615,207
30348,3978,0.033211336,-0.15452984,0.9933134,0.24874288,-0.75642866,-1.1314994,1.7585785,-0.35729477,-0.38032484,0.7713897,0.43662736,0.360782,1.095996,0.8625061,0.9859405,0.08012804,1.0123316,-0.18043292,-0.28510395,-0.57619226,-1.0320134,-0.13954054,1.1179312,0.933040615,208
30349,3979,-0.235848,-1.4968506,-1.1155324,0.52041787,-0.50100964,-1.4818181,2.4524605,-0.3892843,-0.2516022,-0.7688957,1.2354167,-2.09816,1.0166254,-1.8129163,0.93998516,1.1399103,-1.1033833,-0.14057268,-0.41189188,1.8006307,1.0701442,-0.20462134,-0.8408363,0.933040615,209
30385,3980,-0.07406246,0.09370728,-0.93947244,0.6726923,-0.36759254,-1.1646608,2.3245368,-0.2767417,-0.30820465,-0.23618197,-1.4577935,0.8709197,-1.0254219,-0.17781684,0.119618714,-0.9328682,-1.3024318,-0.25487944,2.67508,-0.64124775,0.9716398,-0.14254978,-1.0028092,0.933040615,245
30386,3981,-0.18250209,0.7289483,-1.0099711,0.3403071,-0.42298007,-1.459029,2.264585,-0.33835804,-0.32515877,-0.71833456,1.091365,0.18394856,1.0057131,-1.8101281,0.86910594,1.2646865,-1.0501779,-0.2334247,-0.22126757,1.4612924,-1.1130761,-0.14528403,1.0192559,0.933040615,246
30387,3982,-0.1169572,0.84940636,-1.0271344,0.5774135,-0.5277507,-1.4843723,2.4144347,-0.5247743,-0.3882444,-0.8456909,0.56791306,0.67622846,0.935801,1.7201389,0.21059541,0.108302124,1.0250487,-0.30292594,-0.24987707,-0.59951675,-1.0339772,-0.051803257,1.1410648,0.933040615,247
30388,3983,-0.14157492,-0.70531017,-0.94621813,0.36541882,-0.5525316,-1.259186,2.2550886,-0.27789125,-0.29217198,1.5059032,0.5643076,1.0382382,-1.1161709,-0.120803714,-0.007400027,-0.85407764,-1.2278928,-0.07733442,-0.51943564,1.669808,-1.1195478,-0.14892219,0.93721884,0.933040615,248
30389,3984,-0.2973777,0.41250613,-1.0880573,0.38814032,-0.3822207,-1.3244485,2.162908,-0.28549707,-0.2804144,-0.23029475,0.021833658,0.1086567,0.9490554,-0.5773762,0.1442041,1.1375326,-1.2481028,-0.14931086,-0.49586144,1.6515248,0.97218865,-0.031426042,-1.1419092,0.933040615,249
30390,3985,-0.046340115,4.799124,-1.2440231,0.55599594,-0.66279435,-1.392388,2.1763265,-0.40069982,-0.34147587,-0.7300165,0.045178562,-0.004166871,-1.0097234,-0.12500994,0.09562324,-0.81666785,1.0533229,-0.36544403,-0.32960606,-0.51590854,-1.0966794,-0.12243847,1.0182499,0.933040615,250
30391,3986,-0.09150343,1.4862221,-1.1618434,0.24755716,-0.65859437,-1.4606973,2.5805,-0.30854762,-0.517578,2.2716663,0.19851902,0.17026317,1.0406095,-1.9276484,-1.6753016,1.2979561,-1.0853001,-0.2991234,-0.29743335,1.6929181,-1.2238277,-0.24738733,1.0922401,0.933040615,251
30392,3987,-0.1604098,-0.4649507,-1.1334606,0.5322889,-0.49248824,-1.5681095,2.3987236,-0.32368147,-0.34572086,-0.656313,0.001185586,0.21489714,1.0644782,-1.8322657,0.8943487,1.2512085,0.9406999,-0.11555476,-0.334364,-0.6183152,-1.0811323,0.12925719,1.1386353,0.933040615,252
30393,3988,-0.16101,-1.5772425,-0.97220176,0.55623513,-0.47893265,-1.3394009,2.2719157,-0.36906183,-0.48819044,-0.59967333,-1.7424582,-0.35793537,1.1226602,-2.2183948,-0.03690144,2.3247585,-1.3258264,-0.014218136,-0.27892393,1.7389141,1.1588653,-0.26647642,-1.0335875,0.933040615,253
30394,3989,-0.07525143,-0.29056573,-1.150589,0.33308566,-0.6156324,-1.6073034,2.417726,-0.6374471,-0.47228217,-0.2031988,-1.6922275,0.3564629,1.1554406,1.3059051,-0.8503809,1.333016,-1.2221603,-0.047998887,2.7549586,-0.6029136,-1.0105244,-0.054226134,1.1224043,0.933040615,254
30395,3990,-0.22505783,1.183346,-1.1092702,0.42856187,-0.6085741,-1.6253579,2.4149656,-0.4294992,-0.42600912,-0.8573643,0.6012291,-0.7904213,1.0601074,-1.387464,1.8947115,2.296128,0.90559864,-0.09364882,-0.5605495,-0.6916149,-1.090977,0.003600524,0.9184157,0.933040615,255
30396,3991,-0.11209873,-0.66176355,-1.0778823,0.5549142,-0.54202753,-1.4087834,2.281221,-0.43795857,-0.5349565,-0.6595686,1.6957731,0.48210964,-1.0654904,-0.21707936,0.11271909,-0.9713354,0.9026195,-0.006865057,-0.42536604,-0.6119768,0.98030186,-0.15288301,-1.1485101,0.933040615,256
30397,3992,-0.19584091,-0.42550424,-1.320286,0.1553792,-0.24802227,-1.4271412,2.345847,-0.41047475,-0.43498892,2.888827,-0.35829395,0.2217993,0.9626054,1.5932528,-2.534993,0.088411346,0.9418963,-0.17821802,-0.43101588,-0.63796896,1.1554089,-0.31292263,-1.0715765,0.933040615,257
30398,3993,-0.27479935,2.7312078,2.575055,0.5655107,-0.023931159,-0.94392574,0.07223361,1.5358284,-0.375629,-0.57829756,-0.15533584,0.23638858,-1.1291119,-0.32294595,0.07999934,-0.9451904,-1.100802,8.130771,-0.26085237,-0.5792216,-1.1031098,11.3122225,-1.0089242,0.933040615,258
30399,3994,-0.038891975,-0.33740494,-0.9016051,0.53452504,-0.5669772,-1.4533811,2.2422805,-0.3741702,-0.2865133,-0.6365254,0.91146165,0.3360328,-1.0799072,-0.22130583,0.08908757,-0.93819195,0.907748,-0.09130124,-0.35614645,-0.6235727,0.89636016,-0.23583668,-0.9963061,0.933040615,259
30400,3995,-0.10314673,2.4532833,-1.1394322,0.5331744,-0.7712392,-1.2348738,1.9618245,-0.21646541,-0.3731677,1.3214997,-1.2564802,1.111934,0.8812385,1.6762952,-2.7194126,0.3479017,-1.3502998,-0.037326716,-0.2895918,1.613092,-1.1449726,-0.22190234,1.0354432,0.933040615,260
30401,3996,-0.17471261,7.215762,2.5621667,0.566865,-0.6193898,-0.8123268,1.7742333,-0.3851709,-0.44593027,-0.46560988,-1.0947691,0.8030842,-1.1303049,-0.15602002,0.15967335,-0.709305,-1.1472752,8.204163,-0.36428586,-0.7821459,1.0980251,-0.164499,-1.0424412,0.933040615,261
30415,3997,0.004887516,-1.2336447,-1.1886128,0.3526997,-0.6583946,-1.4247929,2.2097487,-0.46815357,-0.31928557,-0.24646445,0.75182384,0.9403682,0.9912909,1.3674614,0.9129911,2.2578633,0.7751004,-0.13703308,-0.30208594,-0.48595917,0.87444884,-0.10013418,-0.93687195,0.933040615,275
30414,3998,-0.029302904,0.12461956,-1.1836135,0.5237174,-0.12914516,-1.4754746,2.2828286,-0.23780593,-0.1303721,-0.8001353,-1.0394024,1.0953122,1.2610413,1.9398926,1.7193114,0.3661452,-1.1969633,-0.06004671,-0.46863726,1.7289852,0.997376,-0.04501386,-1.0492347,0.933040615,274
30413,3999,-0.61206585,-0.83148795,2.4999115,-0.42422605,-0.14625037,-0.62560576,0.4345611,0.2092153,-0.4873605,-0.17929982,0.014935318,-0.1075523,1.0941702,-1.6116747,0.7694421,0.08280967,-1.3146942,8.137654,-0.2707543,-0.6674868,-0.9795762,11.356985,-0.8702666,0.933040615,273
30412,4000,0.05655612,-0.11720092,-1.0215174,0.43056056,-0.65153277,-1.6179823,2.247309,-0.44431892,-0.3499064,0.604504,0.038186286,0.29608396,-1.0503826,0.002318976,0.18936741,-0.8462157,0.9710903,-0.21936895,-0.2818898,-0.53783506,-1.1709293,-0.24503249,1.1186748,0.933040615,272
30411,4001,0.003830092,-0.34155202,-0.8951858,0.36864388,-0.5689259,-1.3844502,1.9596455,-0.12401068,-0.5110825,1.3073155,-0.16729,-1.4263753,1.1135304,-0.96229446,-0.8584808,0.27022293,0.94275063,-0.073343754,-0.4537449,-0.52350944,1.0120975,-0.21452804,-1.0585922,0.933040615,271
30410,4002,-0.25621068,0.19992411,-1.0211313,0.2143788,-0.4562545,-1.5880287,2.3677728,-0.53343344,-0.26012632,-0.6847642,0.105927445,0.085801646,1.0840911,-0.71562916,-0.73569703,0.05020751,0.9139764,-0.30127022,-0.39172822,-0.6344057,0.9334632,-0.12387664,-1.0011848,0.933040615,270
30384,4003,-0.08107538,0.76032656,-0.8623078,0.368574,-0.4573274,-1.3750852,2.1149604,-0.43470165,-0.3928525,-0.789016,0.17469405,0.26700473,-1.0657687,-0.02846326,0.11003504,-0.92320764,1.0124301,-0.16116662,-0.1593757,-0.60629,-1.2082773,-0.054080937,1.0910021,0.933040615,244
30409,4004,-0.19575028,0.82626796,-0.98422456,0.6528006,-0.58349955,-1.3057439,2.3176062,-0.23599134,-0.33495992,-0.6287393,-0.3087214,0.967102,-0.9465898,-0.02627104,0.15591826,-0.7972886,0.9158325,-0.1382169,-0.32276773,-0.6814838,1.0648553,-0.23197116,-0.9902141,0.933040615,269
30407,4005,-0.000897441,-0.770738,-1.0446141,0.3674897,-0.455867,-1.264016,2.2202983,-0.3451885,-0.28221673,-0.15415326,-2.0134695,1.064903,-1.0268205,-0.1772938,0.10103005,-0.85934895,0.7243366,-0.2039707,-0.25797784,-0.731123,1.0048546,-0.029934868,-1.0367723,0.933040615,267
30406,4006,-0.106000766,0.9829621,-0.66882706,0.3649071,-0.5470521,-1.2972354,1.9355713,-0.2807029,-0.36968175,-0.47468793,-2.6740735,0.54977477,-1.1511953,-0.22402987,-0.05497054,-0.79061675,-1.2734845,-0.026390238,2.6533458,-0.57515734,1.041949,-0.00646407,-1.1498396,0.933040615,266
30405,4007,-0.20572352,-1.0134531,-1.1460891,0.30334112,-0.42101064,-1.6587274,2.3227875,-0.349455,-0.33442268,-0.7096163,-1.7992185,0.997387,0.9359358,-1.5585066,-0.72836274,2.3125045,0.88362414,-0.14701162,-0.30408028,-0.7149424,-1.1379496,-0.0521332,1.095751,0.933040615,265
30404,4008,-0.09179946,-0.8570697,-1.2143644,0.57600915,-0.67082477,-1.6358839,2.4471388,-0.24165232,-0.4859742,-0.26349705,0.3381664,0.09909006,1.1253489,-0.8130051,2.6056433,0.10279376,0.8435326,-0.032036755,-0.48612362,-0.60420024,0.8988753,-0.14415921,-0.9498483,0.933040615,264
30403,4009,-0.15310554,0.018988026,-0.8010917,0.5980697,-0.48329407,-1.4675213,2.145058,-0.41386288,-0.24544747,-0.89111596,-1.6638571,1.1162419,-1.284344,-0.003941677,0.103167705,-0.87957144,0.83864903,-0.09115784,-0.4491899,-0.6108792,0.9355471,-0.14553909,-0.92939377,0.933040615,263
