id,month,y,open,promo,schoolholiday,holiday_0,holiday_a,holiday_b,holiday_c,competitiondistance,competitionopensincemonth,competitionopensinceyear,promo2,promo2sinceweek,promo2sinceyear,promointerval,storetype_a,storetype_b,storetype_c,storetype_d,storeassort_a,storeassort_b,storeassort_c,t,t_orig,z0,orig_id
2503,-0.5968472,-0.048120826,-0.7183782,0.21712202,0.7540177,-1.4849379,-0.65829515,4.014895,-0.39791954,0.051989812,-0.03537135,0.106622875,0.061699063,0.022214688,0.07496591,0.024892963,-0.28992978,-0.1309746,0.09271755,0.29096612,-0.32557365,-0.07300317,0.34740338,0.5112455,0.900109769,655,29680
2504,-0.5875477,-0.013508527,-0.7002424,0.20916787,0.7353326,-1.4813992,-0.66082674,3.9610658,-0.3920809,0.1535921,-0.028446479,0.12992436,0.09077379,-0.0051563,0.07157345,0.057732977,-0.5452608,-0.13592069,0.12318782,0.5488568,-0.72218704,-0.07057588,0.7443792,0.50681305,0.900109769,662,29687
2505,-0.5801763,-0.065207005,-0.5012382,0.109741546,0.44440365,-1.2330216,-0.6602963,3.2685165,-0.3872962,0.19572829,-0.018792061,0.13839322,0.108015954,-0.013362757,0.054586455,0.045172013,-0.67453337,-0.117913984,0.16361268,0.663189,-0.64076173,-0.07414292,0.6699813,0.39320463,0.900109769,654,29679
2506,-0.5783187,-0.043381825,-0.53498375,0.12902114,0.49515602,-1.2820561,-0.6581372,3.3905663,-0.3853246,0.21732311,-0.017070128,0.14424717,0.11124256,-0.019619934,0.0562381,0.054972805,-0.72574234,-0.12142029,0.16415636,0.7209657,-0.7737988,-0.07313514,0.80515414,0.41699505,0.900109769,652,29677
2507,-0.62644356,-0.1410303,-0.7606697,0.25161436,0.7846434,-1.4799719,-0.6386009,4.085728,-0.4035346,-0.20482534,-0.048041254,0.049210668,0.002425105,0.11093334,0.07398902,-0.054821335,0.31363365,-0.104051195,0.010452736,-0.32226577,0.64696455,-0.09215434,-0.6249663,0.51889527,0.900109769,651,29676
2508,-0.6273139,-0.14307252,-0.76150906,0.25294492,0.78500533,-1.4790453,-0.6381762,4.083104,-0.40372616,-0.20951878,-0.048116207,0.048400283,0.000860722,0.11228136,0.07419036,-0.05696877,0.3254381,-0.10341435,0.008537263,-0.33339182,0.6643268,-0.09337385,-0.64270777,0.518489,0.900109769,650,29675
2509,-0.62237877,-0.13057573,-0.7561085,0.2456536,0.78255713,-1.4826945,-0.6420227,4.0905533,-0.4030552,-0.17788908,-0.046963185,0.05437231,0.009082885,0.10249577,0.07263808,-0.04465743,0.24999402,-0.10770052,0.020865344,-0.25817278,0.54768836,-0.08797769,-0.5237419,0.5188268,0.900109769,649,29674
2510,-0.6301242,-0.1496177,-0.76382947,0.2569985,0.78619623,-1.4758747,-0.63687277,4.0739584,-0.4045798,-0.22439747,-0.048484147,0.045885324,-0.004375308,0.11654461,0.07474296,-0.06409689,0.36293337,-0.10136508,0.002373375,-0.3684428,0.71929634,-0.09742163,-0.6990594,0.5171908,0.900109769,648,29673
2511,-0.5972576,-0.04966627,-0.71902585,0.21754545,0.7544645,-1.4848747,-0.65801513,4.016437,-0.39809847,0.04779509,-0.035598442,0.10570437,0.06073585,0.023412831,0.075025216,0.023717918,-0.2800068,-0.13057731,0.091476426,0.2808281,-0.3095921,-0.073255524,0.3315111,0.51134026,0.900109769,647,29672
2512,-0.60803705,-0.08885433,-0.7367585,0.22928753,0.7668942,-1.4839839,-0.65123796,4.056766,-0.4002514,-0.061456557,-0.04135926,0.08136779,0.036097556,0.058644272,0.07489659,-0.007636271,-0.022861619,-0.12034678,0.058838308,0.019411052,0.105091244,-0.079647064,-0.08113805,0.51428527,0.900109769,653,29678
2513,-0.62625927,-0.14061102,-0.7604904,0.2513328,0.7845632,-1.4801531,-0.63869053,4.086246,-0.40350747,-0.20386188,-0.04802765,0.049375057,0.002740712,0.1106512,0.07394607,-0.054394446,0.31121573,-0.10417765,0.010843083,-0.3199704,0.6433909,-0.09190403,-0.621324,0.5189835,0.900109769,835,29860
2514,-0.5815946,0.012171151,-0.684971,0.21503255,0.7064364,-1.4685047,-0.6527092,3.881929,-0.38534206,0.2355455,-0.019323258,0.1517173,0.1222429,-0.025466643,0.06392394,0.08824352,-0.7682266,-0.13127719,0.14635667,0.77522284,-1.0469067,-0.07482202,1.0740492,0.5005925,0.900109769,559,29584
2515,-0.57819426,-0.020926831,-0.5772548,0.15441781,0.5545236,-1.3392164,-0.65512407,3.531375,-0.38428667,0.23821159,-0.015904365,0.15049225,0.11800352,-0.02528619,0.057482645,0.06962494,-0.77807075,-0.1242282,0.16349961,0.77913517,-0.91549504,-0.073071525,0.9486039,0.44323683,0.900109769,837,29862
2516,-0.58865374,-0.017828254,-0.7027769,0.2086761,0.73959863,-1.4831799,-0.66174364,3.9729056,-0.392966,0.14003246,-0.029955013,0.1264782,0.08587673,-0.001837245,0.072655365,0.05265025,-0.5088843,-0.1363249,0.11922681,0.51203114,-0.6688125,-0.069990024,0.6900731,0.50777394,0.900109769,1013,30038
2517,-0.5789406,-0.008596344,-0.60453343,0.17164516,0.5914495,-1.3741529,-0.6533546,3.6173341,-0.3838899,0.24931692,-0.015732301,0.15400755,0.12332913,-0.028187,0.058025703,0.07972757,-0.806991,-0.12529461,0.16253157,0.8106523,-0.9970019,-0.07372789,1.0305719,0.45887607,0.900109769,1014,30039
2518,-0.5812522,0.014474915,-0.6835216,0.21562669,0.7035463,-1.4672176,-0.65192556,3.8745437,-0.3847595,0.24284612,-0.018582312,0.15370989,0.12514421,-0.027313106,0.06319933,0.09098212,-0.78840035,-0.13057514,0.14838643,0.7956429,-1.0760686,-0.07521771,1.103548,0.49995765,0.900109769,1015,30040
2519,-0.61021394,-0.095821306,-0.74019396,0.2318958,0.7692361,-1.4839356,-0.6499099,4.0639086,-0.4007643,-0.081225574,-0.0424532,0.07691771,0.03145048,0.06624598,0.074330375,-0.013628326,0.023594957,-0.118470035,0.052725412,-0.027743733,0.18048254,-0.080776885,-0.15620725,0.5149696,0.900109769,1016,30041
2520,-0.5814184,0.013355317,-0.6842263,0.21533772,0.7049508,-1.4678434,-0.652306,3.878133,-0.38504264,0.23929797,-0.01894234,0.15274155,0.12373415,-0.026415937,0.06355147,0.0896515,-0.77859634,-0.13091595,0.14739995,0.7857192,-1.0618961,-0.07502569,1.0892109,0.50026625,0.900109769,1017,30042
2521,-0.57863677,-0.047117442,-0.52920735,0.12572116,0.48646885,-1.2736624,-0.65850675,3.3696756,-0.3856616,0.2136269,-0.017364888,0.14324546,0.11068985,-0.018548928,0.055955455,0.05329541,-0.71697694,-0.12081971,0.1640633,0.7110761,-0.7510271,-0.07330753,0.78201705,0.4129229,0.900109769,1018,30043
2522,-0.62682146,-0.14188913,-0.76103616,0.25219023,0.7848072,-1.4795991,-0.6384169,4.084666,-0.40358892,-0.2067999,-0.04806897,0.048873127,0.00177762,0.11151213,0.07407807,-0.055696927,0.31858835,-0.103791915,0.009653449,-0.32696787,0.6542865,-0.09266703,-0.6324281,0.5187139,0.900109769,1019,30044
2523,-0.6231523,-0.13260324,-0.7569568,0.24664947,0.7830136,-1.4823157,-0.64130247,4.090482,-0.40312982,-0.183405,-0.04723911,0.053253055,0.007901759,0.104242094,0.072919056,-0.046593867,0.2626321,-0.10683986,0.018831737,-0.27125517,0.56791234,-0.08855446,-0.54438037,0.5190607,0.900109769,1020,30045
2524,-0.58965236,-0.022021187,-0.7055036,0.20918033,0.7431586,-1.484656,-0.66211903,3.982438,-0.39369336,0.12648101,-0.031026362,0.12326431,0.081276625,0.001348265,0.07351376,0.047554053,-0.4724231,-0.13649215,0.11497202,0.47585663,-0.61459553,-0.069827676,0.6354787,0.5086917,0.900109769,1021,30046
2525,-0.60558945,-0.08058481,-0.73269796,0.22642174,0.7640393,-1.4840308,-0.65268886,4.0480523,-0.40003943,-0.03774896,-0.040108472,0.08672774,0.041478783,0.049853273,0.07541858,-0.00057026,-0.07843138,-0.12256881,0.06606301,0.075703226,0.015158322,-0.07828288,0.008413633,0.51348746,0.900109769,1022,30047
2526,-0.58030134,0.0190717,-0.6730577,0.21540353,0.68502533,-1.4566717,-0.6485449,3.8321135,-0.38399804,0.26609635,-0.016324906,0.1594503,0.13462886,-0.033572994,0.06002347,0.099640526,-0.8524533,-0.12847324,0.15630326,0.8619992,-1.1625261,-0.07623084,1.1924217,0.4947906,0.900109769,1023,30048
2527,-0.63175136,-0.15260403,-0.7651143,0.25882682,0.7870718,-1.474039,-0.63611615,4.067965,-0.4047975,-0.2310869,-0.048598543,0.045143425,-0.00698915,0.11811874,0.075194195,-0.067825995,0.37969598,-0.101165704,-0.000636772,-0.38420048,0.7438843,-0.099466786,-0.72414154,0.51635253,0.900109769,1024,30049
2528,-0.6051025,-0.07882893,-0.7318388,0.22587153,0.7634232,-1.484031,-0.65296006,4.04617,-0.40011743,-0.032705512,-0.03985615,0.08787453,0.042571932,0.048067726,0.0754876,0.000899471,-0.09022845,-0.12302976,0.0675729,0.08761426,-0.003855322,-0.07800068,0.02734836,0.5133366,0.900109769,1025,30050
2529,-0.5863978,-0.009082003,-0.6978084,0.2100214,0.7307986,-1.4794849,-0.65954447,3.948323,-0.3910805,0.16741751,-0.026805935,0.13349473,0.09590873,-0.008602015,0.07038738,0.0629007,-0.5824599,-0.13551973,0.1271089,0.5866422,-0.7765417,-0.071299076,0.7997529,0.5057992,0.900109769,1026,30051
2530,-0.6195037,-0.123265386,-0.7531359,0.24285904,0.77953446,-1.4834889,-0.64395994,4.0882797,-0.4026429,-0.15831502,-0.04638487,0.059098184,0.013631673,0.09560198,0.07248874,-0.03777834,0.20477735,-0.10996135,0.02774351,-0.21204999,0.47460595,-0.08655791,-0.45002022,0.5177846,0.900109769,1027,30052
2531,-0.633955,-0.15670952,-0.7668133,0.2612066,0.7884314,-1.4714414,-0.6350439,4.0594926,-0.4050964,-0.240173,-0.048749715,0.04422313,-0.010569184,0.12016169,0.07595305,-0.07304772,0.40253899,-0.10090979,-0.004775234,-0.40562752,0.77714014,-0.1021501,-0.7582162,0.5152752,0.900109769,1028,30053
2532,-0.6362513,-0.16048561,-0.7689713,0.26286092,0.7887697,-1.4681582,-0.6343258,4.0487695,-0.404878,-0.24869312,-0.048759654,0.04287386,-0.014132767,0.121885575,0.07738267,-0.078498684,0.42449734,-0.101756684,-0.008781433,-0.42636016,0.8086095,-0.10413186,-0.7910308,0.5144689,0.900109769,1029,30054
2533,-0.60888904,-0.09160222,-0.73811185,0.23030692,0.76783085,-1.4839561,-0.65071315,4.0596232,-0.40046483,-0.06932193,-0.041790172,0.07959622,0.034250945,0.06166006,0.07467435,-0.010019623,-0.00439598,-0.11959576,0.05640976,0.000660622,0.13506451,-0.08010927,-0.11098019,0.5145717,0.900109769,1043,30068
2534,-0.6077195,-0.08783217,-0.73625493,0.22890824,0.76654565,-1.4839945,-0.65143335,4.0557036,-0.40017188,-0.058530178,-0.04119891,0.08202672,0.036784977,0.057522334,0.07497953,-0.006748997,-0.029731292,-0.12062623,0.059742015,0.026388371,0.09393969,-0.0794756,-0.07003371,0.51417816,0.900109769,1042,30067
2535,-0.62241703,-0.13067603,-0.7561486,0.24570146,0.7825955,-1.4826695,-0.6419864,4.0905538,-0.4030608,-0.17816469,-0.0469788,0.054314733,0.009020002,0.102583386,0.07265134,-0.04476031,0.25062665,-0.107655935,0.020764954,-0.25882915,0.5487056,-0.08800496,-0.52477974,0.51883745,0.900109769,1041,30066
2536,-0.605382,-0.07983635,-0.732332,0.22618684,0.7637764,-1.484031,-0.65280485,4.0472503,-0.40007252,-0.035599153,-0.04000078,0.087216616,0.04194495,0.04909215,0.07544796,5.59E-05,-0.083459154,-0.122765355,0.0667065,0.080779515,0.007053997,-0.07816289,0.01648434,0.5134229,0.900109769,1040,30065
2537,-0.6209101,-0.1267571,-0.75461555,0.24421987,0.78098834,-1.4831883,-0.64300895,4.089801,-0.40288556,-0.16782697,-0.046634316,0.056756854,0.011478395,0.09901316,0.07247655,-0.041106783,0.2268294,-0.10887655,0.024410222,-0.2345759,0.51026165,-0.087274924,-0.4860293,0.5182437,0.900109769,1039,30064
2538,-0.58329606,0.003357278,-0.6905261,0.21280864,0.71719074,-1.4734209,-0.6556449,3.910308,-0.3878129,0.20715852,-0.022283582,0.14403296,0.11109182,-0.018397473,0.06671204,0.07764796,-0.6902715,-0.13368227,0.13836703,0.6961649,-0.9338658,-0.073370844,0.9595489,0.5028805,0.900109769,1038,30063
2539,-0.6163133,-0.11480111,-0.74947715,0.23911488,0.7756659,-1.4838299,-0.6463258,4.0821986,-0.40198284,-0.13373633,-0.045387402,0.065059245,0.018971533,0.08654479,0.0728036,-0.029630505,0.1476023,-0.11338469,0.036213208,-0.15347126,0.381709,-0.08377291,-0.35653606,0.5167379,0.900109769,1012,30037
2540,-0.5963745,-0.046340927,-0.71763265,0.21663448,0.7535026,-1.4850104,-0.6586175,4.0131183,-0.39771396,0.056821246,-0.035109833,0.10768086,0.06280765,0.020834751,0.07489739,0.02624587,-0.3013591,-0.13143261,0.09414717,0.30264255,-0.3439822,-0.07271208,0.36570844,0.51113623,0.900109769,1037,30062
2541,-0.5811706,-0.076893896,-0.48316786,0.09941793,0.4172267,-1.2067653,-0.6614519,3.2031624,-0.38835207,0.18416454,-0.019713966,0.13525844,0.10628861,-0.010011545,0.053701594,0.03992454,-0.6471112,-0.11603626,0.16332151,0.6322511,-0.56952167,-0.07468307,0.5975992,0.38046524,0.900109769,1035,30060
2542,-0.6297118,-0.1487558,-0.76355505,0.2564442,0.7860671,-1.476323,-0.6371315,4.0754,-0.40448922,-0.2224281,-0.048413754,0.046158254,-0.003659218,0.116001226,0.07461171,-0.06309017,0.35805818,-0.10163816,0.003204867,-0.36388114,0.7121321,-0.09675439,-0.6916875,0.5174476,0.900109769,1034,30059
2543,-0.62891185,-0.1468681,-0.76288533,0.2552854,0.7857071,-1.477228,-0.6374736,4.077963,-0.40423453,-0.2181479,-0.0483118,0.046900928,-0.002153604,0.1147627,0.07447697,-0.061059915,0.3472391,-0.10222485,0.004974008,-0.35376874,0.69627166,-0.09563194,-0.6754381,0.51779306,0.900109769,1033,30058
2544,-0.6224957,-0.1308823,-0.75623405,0.24580187,0.78265023,-1.482628,-0.64191353,4.0905485,-0.40306908,-0.17872751,-0.047007963,0.054199755,0.008897395,0.10276122,0.07267924,-0.044961534,0.25191745,-0.107566945,0.020558055,-0.2601662,0.55077374,-0.08806272,-0.5268895,0.5188612,0.900109769,1032,30057
2545,-0.5775812,-0.033124894,-0.5512904,0.13844794,0.5191512,-1.3053267,-0.65695864,3.448153,-0.38461277,0.22717287,-0.016250385,0.14696854,0.11312127,-0.022393726,0.056873217,0.05999712,-0.749476,-0.122952096,0.16431591,0.7478047,-0.8357544,-0.07266228,0.86821026,0.42808825,0.900109769,1031,30056
2546,-0.595535,-0.043181345,-0.7163086,0.21576878,0.7525883,-1.4851402,-0.65918994,4.009965,-0.39734876,0.06539816,-0.034645736,0.10955876,0.06477627,0.018385388,0.07477589,0.02864734,-0.3216459,-0.13224502,0.096685015,0.3233697,-0.3766571,-0.072195545,0.3982025,0.51094216,0.900109769,1030,30055
2547,-0.5895546,-0.021685226,-0.70523846,0.20906112,0.7428607,-1.4845858,-0.6620986,3.9816756,-0.39360172,0.1276408,-0.030950187,0.123541355,0.08170751,0.001040348,0.073470786,0.048018374,-0.47555915,-0.136514,0.11532561,0.47899196,-0.6193639,-0.069845006,0.6402442,0.50861114,0.900109769,1036,30061
2548,-0.58981925,-0.0225922,-0.7059536,0.20938474,0.74366546,-1.4847747,-0.66215277,3.983737,-0.39384857,0.12450938,-0.031156091,0.12279326,0.08054343,0.001871594,0.07358612,0.04676584,-0.4670911,-0.1364549,0.11437062,0.47052404,-0.60648584,-0.06979871,0.6273771,0.50882834,0.900109769,1044,30069
2549,-0.57937515,-0.055787876,-0.5158018,0.11806234,0.46630636,-1.2541829,-0.6593646,3.3211894,-0.38644505,0.20504801,-0.018048985,0.14091963,0.10940847,-0.016063206,0.055299357,0.04940156,-0.6966332,-0.119427316,0.16384734,0.6881239,-0.6981753,-0.07370789,0.7283177,0.4034719,0.900109769,1011,30036
2550,-0.5775053,-0.031350344,-0.55431795,0.1402382,0.52345276,-1.3095083,-0.65671533,3.4584274,-0.38454306,0.22880702,-0.016117467,0.14743835,0.11356473,-0.022833996,0.056953087,0.061011232,-0.75352657,-0.12318566,0.16430764,0.7523785,-0.84647524,-0.07259752,0.87912947,0.43002456,0.900109769,1009,30034
2551,-0.5855604,-0.005773617,-0.69601834,0.21072271,0.7273699,-1.4780596,-0.6585207,3.9386983,-0.3903224,0.17779742,-0.025569467,0.13618213,0.09978172,-0.011182866,0.06948741,0.06676809,-0.61043143,-0.13524823,0.130038,0.6150357,-0.81742346,-0.07185501,0.8413401,0.505041,0.900109769,978,30003
2552,-0.6243218,-0.13566756,-0.7582439,0.24815792,0.7836615,-1.481759,-0.64021444,4.090365,-0.40323752,-0.1917343,-0.04765086,0.051567376,0.00613007,0.10687903,0.073345914,-0.049499594,0.28171167,-0.10554423,0.015757669,-0.29100278,0.5984298,-0.08942892,-0.57552737,0.51941687,0.900109769,979,30004
2553,-0.584087,-0.110441625,-0.43128774,0.0699554,0.33919665,-1.1314106,-0.66466236,3.015714,-0.3916,0.15081505,-0.022381483,0.12628734,0.10134068,-0.000518418,0.05123131,0.025005855,-0.56808335,-0.11062541,0.16251089,0.5433629,-0.36519417,-0.076233566,0.38971934,0.3438274,0.900109769,980,30005
2554,-0.5916671,-0.028624026,-0.7102088,0.21178058,0.74837697,-1.4857347,-0.6618242,3.9954371,-0.39566603,0.10491307,-0.03250718,0.11821151,0.07384643,0.007100024,0.07421635,0.039712228,-0.41511396,-0.13598983,0.10837621,0.4188654,-0.5272027,-0.06981538,0.54790586,0.5100503,0.900109769,981,30006
2555,-0.623319,-0.1330401,-0.7571403,0.24686489,0.78310645,-1.482236,-0.6411469,4.090466,-0.40314525,-0.18459232,-0.04729776,0.05301279,0.00764981,0.10461793,0.0729797,-0.047007762,0.26535198,-0.10665508,0.018393412,-0.27407077,0.572263,-0.08867906,-0.54882044,0.5191117,0.900109769,982,30007
2556,-0.60221213,-0.06831315,-0.7268388,0.22265399,0.7598591,-1.4841133,-0.6546403,4.035046,-0.4002533,-0.002820653,-0.038337663,0.09462112,0.049119025,0.037868507,0.07574199,0.009545244,-0.16028012,-0.12578057,0.076500274,0.15850446,-0.116754025,-0.07630406,0.1397508,0.5124832,0.900109769,983,30008
2557,-0.57956547,0.005853178,-0.6374333,0.19339508,0.63541126,-1.4141748,-0.65031964,3.7181594,-0.38379604,0.2612196,-0.015515579,0.15760797,0.13050857,-0.031770043,0.058642015,0.09125189,-0.83926857,-0.12657367,0.16071384,0.8461459,-1.0922045,-0.07499559,1.1246457,0.47648534,0.900109769,984,30009
2558,-0.6203247,-0.12531388,-0.754012,0.24370018,0.7804158,-1.4833413,-0.6433813,4.0893526,-0.40279758,-0.16403212,-0.046552494,0.057690203,0.012367518,0.09766776,0.07245977,-0.03975805,0.21803866,-0.109257095,0.02574401,-0.22562328,0.49607483,-0.08706726,-0.4717063,0.51804125,0.900109769,985,30010
2559,-0.60217166,-0.06815903,-0.7267747,0.22261173,0.7598144,-1.4841198,-0.65466833,4.034892,-0.4002356,-0.002401722,-0.038315132,0.09471309,0.04921457,0.037749,0.07573621,0.009662904,-0.16127004,-0.12582038,0.0766243,0.1595163,-0.11835024,-0.07627894,0.14133747,0.5124738,0.900109769,986,30011
2560,-0.6274882,-0.14349714,-0.76167595,0.25321153,0.7850735,-1.4788432,-0.63809067,4.0825343,-0.40378118,-0.21049471,-0.048133954,0.048229635,0.000529678,0.11255471,0.07422964,-0.057430945,0.32789823,-0.10327681,0.00813539,-0.33569196,0.66792536,-0.093627825,-0.64639515,0.5184106,0.900109769,987,30012
2561,-0.61269647,-0.103601575,-0.74404573,0.23487619,0.77175105,-1.4839505,-0.64843524,4.0715737,-0.40124863,-0.102773085,-0.043679,0.07207298,0.02636531,0.07459856,0.07368858,-0.020166837,0.074377164,-0.11645644,0.04603532,-0.07922796,0.2628359,-0.0819125,-0.23822634,0.5156045,0.900109769,988,30013
2562,-0.5912672,-0.02734722,-0.70937395,0.21125653,0.74758077,-1.4855955,-0.66207665,3.9935918,-0.39531744,0.10857351,-0.032278895,0.11905521,0.07478514,0.00614483,0.074081704,0.040676393,-0.42408016,-0.13603769,0.10944364,0.4277844,-0.54112005,-0.069726184,0.56183475,0.5098119,0.900109769,989,30014
2563,-0.6268224,-0.1418914,-0.76103747,0.2521917,0.7848078,-1.4795984,-0.6384163,4.084663,-0.40358973,-0.20680512,-0.048068866,0.048871934,0.001775892,0.11151353,0.07407798,-0.05569943,0.31860158,-0.10379117,0.009651173,-0.32698038,0.654305,-0.09266852,-0.6324474,0.51871353,0.900109769,990,30015
2564,-0.6224999,-0.13089375,-0.7562387,0.24580842,0.78265285,-1.4826258,-0.64190924,4.090548,-0.40306962,-0.17875816,-0.047009602,0.054193616,0.008890719,0.10277081,0.072680995,-0.04497262,0.25198957,-0.107562356,0.020546496,-0.26023903,0.5508876,-0.088066444,-0.5270063,0.51886195,0.900109769,991,30016
2565,-0.5786906,-0.04775217,-0.528226,0.12516034,0.48499283,-1.2722371,-0.65856934,3.366126,-0.38571894,0.21299876,-0.017414955,0.14307511,0.110596746,-0.018366955,0.055907235,0.053010024,-0.71548843,-0.120717876,0.16404748,0.7093963,-0.74715817,-0.07333732,0.77808577,0.412231,0.900109769,992,30017
2566,-0.6236691,-0.13395722,-0.75752497,0.24731597,0.7833003,-1.4820695,-0.64082146,4.0904303,-0.4031775,-0.18708535,-0.04742104,0.052508414,0.007118971,0.10540701,0.073107615,-0.04787775,0.27106234,-0.106267445,0.017473307,-0.2799807,0.5813972,-0.088940874,-0.5581433,0.5192181,0.900109769,993,30018
2567,-0.5953357,-0.042432636,-0.7159947,0.21556452,0.75237215,-1.4851704,-0.659325,4.009218,-0.39726204,0.06743026,-0.034535706,0.11000353,0.06524286,0.017804988,0.07474731,0.029216327,-0.326453,-0.13243757,0.09728604,0.32828042,-0.38439962,-0.07207318,0.40590057,0.5108965,0.900109769,994,30019
2568,-0.6191496,-0.122348666,-0.752748,0.24244204,0.77910423,-1.4835285,-0.64423233,4.0876565,-0.4025698,-0.15562658,-0.046281487,0.05975616,0.014202387,0.09461922,0.07251613,-0.036876284,0.19855069,-0.110351734,0.028678268,-0.2056574,0.46449164,-0.08623208,-0.43981734,0.5176732,0.900109769,1008,30033
2569,-0.58727354,-0.012487603,-0.69966936,0.20933995,0.7343029,-1.4809555,-0.66055685,3.9581676,-0.3918543,0.15676211,-0.028072117,0.1307404,0.09194431,-0.005948684,0.07130526,0.058923163,-0.55377316,-0.13581653,0.124092765,0.5575108,-0.7346219,-0.070737004,0.7570699,0.50657946,0.900109769,1007,30032
2570,-0.58171415,0.011366742,-0.68547726,0.2148256,0.7074461,-1.468954,-0.65298223,3.8845086,-0.3855453,0.23299514,-0.019582061,0.15102106,0.121230155,-0.024821661,0.06417672,0.08728675,-0.76118004,-0.1315216,0.14564757,0.76808923,-1.0367194,-0.07468347,1.0637436,0.50081456,0.900109769,1006,30031
2571,-0.58054346,0.018719735,-0.67926526,0.21739498,0.6949496,-1.4632727,-0.6494421,3.8546665,-0.38406363,0.25921533,-0.017105652,0.15779996,0.13199255,-0.03174161,0.06109403,0.09764687,-0.8333192,-0.12924562,0.1535126,0.84231585,-1.1410581,-0.075964734,1.169868,0.49782145,0.900109769,1005,30030
2572,-0.6250863,-0.13770923,-0.7592027,0.24935809,0.7840034,-1.4812872,-0.63938594,4.0894647,-0.40328705,-0.19702241,-0.0478698,0.05050093,0.004852624,0.10862551,0.07362001,-0.051529847,0.29432437,-0.10490405,0.013666917,-0.30370918,0.61811113,-0.090165004,-0.59559005,0.5194693,0.900109769,1004,30029
2573,-0.5798288,-0.061129704,-0.50754225,0.113343604,0.45388427,-1.2421819,-0.6598931,3.2913167,-0.38692755,0.19976206,-0.018470256,0.13948709,0.108618826,-0.014531723,0.05489488,0.047003187,-0.6840993,-0.11856898,0.16371435,0.67398244,-0.6656133,-0.07395466,0.69523305,0.39764863,0.900109769,1003,30028
2574,-0.5868823,-0.01099634,-0.69884384,0.20961562,0.7327827,-1.4803095,-0.6601372,3.9538927,-0.39151913,0.16141133,-0.027521295,0.13193983,0.09366664,-0.007108442,0.0709082,0.060662545,-0.5662731,-0.13567637,0.12541379,0.57021254,-0.7528856,-0.0709777,0.7756888,0.5062378,0.900109769,1010,30035
2575,-0.6243097,-0.13563621,-0.75823057,0.24814287,0.7836548,-1.4817644,-0.6402254,4.090366,-0.40323645,-0.19164927,-0.047646746,0.051584423,0.006148131,0.10685197,0.07334153,-0.04946991,0.28151652,-0.10555764,0.015789177,-0.29080132,0.5981184,-0.0894198,-0.57520884,0.51941335,0.900109769,1002,30027
2576,-0.6042786,-0.0758539,-0.7303841,0.2249377,0.76237893,-1.4840304,-0.6534202,4.0429797,-0.4002487,-0.024158208,-0.03942822,0.08981717,0.044423252,0.045041718,0.07560487,0.003390469,-0.11022188,-0.123811476,0.07013184,0.107802115,-0.036083315,-0.07752232,0.05944308,0.5130809,0.900109769,1000,30025
2577,-0.586364,-0.008949442,-0.6977365,0.21004921,0.73066115,-1.4794275,-0.6595034,3.9479375,-0.39104992,0.16783415,-0.026756195,0.13360262,0.09606394,-0.008705459,0.07035147,0.06305615,-0.5835825,-0.13550867,0.12722625,0.5877815,-0.77818286,-0.07132156,0.80142146,0.5057688,0.900109769,999,30024
2578,-0.5782106,-0.020677296,-0.5778036,0.15475762,0.55526745,-1.3399278,-0.6550859,3.533122,-0.38428062,0.23843698,-0.015899418,0.15056545,0.11810997,-0.02534514,0.05749528,0.06983093,-0.77865773,-0.124253385,0.16348039,0.77977496,-0.91714644,-0.07308306,0.9502676,0.44355297,0.900109769,998,30023
2579,-0.625242,-0.13813148,-0.7594,0.24964964,0.78408587,-1.481142,-0.63926744,4.089066,-0.40332308,-0.19804959,-0.047902867,0.05033499,0.004558475,0.108938254,0.07367046,-0.051935278,0.29682204,-0.104824476,0.013235129,-0.30615368,0.6219063,-0.09041156,-0.5994503,0.5194219,0.900109769,997,30022
2580,-0.5779986,-0.03961937,-0.54080105,0.1323447,0.5039046,-1.2905084,-0.657765,3.4116054,-0.38498473,0.22104557,-0.016773356,0.14525682,0.11179769,-0.02069863,0.056522742,0.05666188,-0.73457015,-0.122024946,0.16425006,0.7309249,-0.7967315,-0.0729609,0.82845527,0.42109603,0.900109769,996,30021
2581,-0.60949737,-0.09356445,-0.73907745,0.23103505,0.76849973,-1.4839358,-0.6503382,4.0616636,-0.40061745,-0.07493816,-0.04209785,0.07833153,0.032932788,0.063813396,0.074515864,-0.011721216,0.008787495,-0.11906006,0.05467573,-0.012727177,0.15646544,-0.08043878,-0.13228862,0.5147767,0.900109769,995,30020
2582,-0.57934356,-0.055426985,-0.51635945,0.11838073,0.4671458,-1.254994,-0.65932876,3.3232079,-0.38641232,0.2054048,-0.018020345,0.14101648,0.10946137,-0.01616656,0.055326805,0.049563564,-0.6974799,-0.11948525,0.16385624,0.6890785,-0.70037425,-0.07369135,0.73055226,0.4038652,0.900109769,1001,30026
2583,-0.58189774,0.01013233,-0.68625367,0.21450767,0.7089944,-1.4696428,-0.6534024,3.8884661,-0.38585773,0.2290829,-0.019979192,0.14995342,0.11967525,-0.023831718,0.0645652,0.085818805,-0.7503681,-0.13189818,0.14456001,0.7571456,-1.0210906,-0.07447183,1.0479327,0.5011545,0.900109769,977,30002
